order_id,order_date,customer_id,customer_name,city,state,region,product_id,product,category,quantity,unit_price,cost_price,discount_pct,discount_amount,shipping_cost,gross_revenue,net_revenue,total_cost,profit,profit_margin_pct,payment_mode,status,delivery_days,warehouse
O0009556,2024-01-06,C01405,Vivaan Kumar,Indore,Madhya Pradesh,West,P0105,Business Book 1,Books,1,2478.25,1540.72,10,247.82,448.74,2478.25,2230.43,1989.46,240.97,10.8,Net Banking,Delivered,1.0,WH-North
O0012576,2024-01-06,C02400,Sneha Saini,Bhopal,Madhya Pradesh,West,P0043,Coffee Maker 3,Home,4,4230.69,3342.01,0,0.0,428.37,16922.76,16922.76,13796.41,3126.35,18.47,UPI,Delivered,1.0,WH-North
O0014768,2024-01-06,C01638,Aditya Kumar,Bengaluru,Karnataka,South,P0062,Sneakers 2,Fashion,1,2880.28,2107.89,10,288.03,242.14,2880.28,2592.25,2350.03,242.22,9.34,Credit Card,Shipped,,WH-South
O0015083,2024-01-06,C00381,Meera Patel,Jodhpur,Rajasthan,North,P0008,Smartphone 4,Electronics,2,9013.12,6387.84,20,3605.25,108.95,18026.24,14420.99,12884.63,1536.36,10.65,Cash on Delivery,Shipped,,WH-South
O0015673,2024-01-06,C00226,Vivaan Yadav,Kolkata,West Bengal,East,P0048,Lamp 4,Home,4,10443.98,7952.9,5,2088.8,222.68,41775.92,39687.12,32034.28,7652.84,19.28,Credit Card,Delivered,3.0,WH-West
O0016541,2024-01-06,C01519,Arjun Saini,Coimbatore,Tamil Nadu,South,P0080,Face Wash 4,Beauty,1,3083.0,1842.26,20,616.6,393.08,3083.0,2466.4,2235.34,231.06,9.37,Net Banking,Processing,,WH-West
O0017807,2024-01-06,C00060,Kavya Singh,Chennai,Tamil Nadu,South,P0112,Fiction Book 4,Books,2,1283.82,849.74,0,0.0,305.6,2567.64,0.0,2005.08,-2005.08,0.0,Debit Card,Cancelled,,WH-North
O0018664,2024-01-06,C01828,Nisha Joshi,Kolkata,West Bengal,East,P0068,Jacket 4,Fashion,1,7987.83,4673.24,25,1996.96,241.89,7987.83,5990.87,4915.13,1075.74,17.96,UPI,Shipped,,WH-West
O0019012,2024-01-06,C00439,Sneha Sharma,Kolkata,West Bengal,East,P0073,Watch 1,Fashion,1,6466.54,4793.7,0,0.0,289.95,6466.54,6466.54,5083.65,1382.89,21.39,Net Banking,Delivered,1.0,WH-South
O0019578,2024-01-06,C01508,Priya Agarwal,Coimbatore,Tamil Nadu,South,P0015,Monitor 3,Electronics,1,50064.59,35382.29,10,5006.46,440.7,50064.59,45058.13,35822.99,9235.14,20.5,Debit Card,Delivered,8.0,WH-East
O0019903,2024-01-06,C02253,Pooja Verma,Nagpur,Maharashtra,West,P0022,Mouse 2,Electronics,1,3038.41,1856.23,20,607.68,201.04,3038.41,2430.73,2057.27,373.46,15.36,UPI,Delivered,5.0,WH-East
O0000596,2024-01-07,C01112,Diya Verma,Jaipur,Rajasthan,North,P0055,T-Shirt 3,Fashion,1,2737.51,2227.8,5,136.88,137.07,2737.51,2600.63,2364.87,235.76,9.07,UPI,Processing,,WH-West
O0001018,2024-01-07,C01962,Aditya Gupta,Bhopal,Madhya Pradesh,West,P0110,Fiction Book 2,Books,1,898.22,681.29,5,44.91,449.68,898.22,853.31,1130.97,-277.66,-32.54,UPI,Delivered,8.0,WH-East
O0002088,2024-01-07,C01274,Pooja Kumar,Surat,Gujarat,West,P0051,Storage Box 3,Home,5,8135.47,6303.26,5,2033.87,289.0,40677.35,0.0,31805.3,-31805.3,0.0,UPI,Cancelled,,WH-East
O0002614,2024-01-07,C01259,Rohan Verma,Indore,Madhya Pradesh,West,P0072,Backpack 4,Fashion,4,2719.95,1961.09,20,2175.96,73.78,10879.8,8703.84,7918.14,785.7,9.03,UPI,Shipped,,WH-East
O0002842,2024-01-07,C01712,Aditya Agarwal,Coimbatore,Tamil Nadu,South,P0049,Storage Box 1,Home,2,8373.58,6860.45,0,0.0,71.44,16747.16,16747.16,13792.34,2954.82,17.64,UPI,Delivered,6.0,WH-South
O0003225,2024-01-07,C00777,Vivaan Sharma,Kolkata,West Bengal,East,P0096,Sunscreen 4,Beauty,2,675.86,374.5,20,270.34,76.48,1351.72,1081.38,825.48,255.9,23.66,Wallet,Delivered,4.0,WH-South
O0005386,2024-01-07,C00133,Karan Joshi,Ahmedabad,Gujarat,West,P0086,Moisturizer 2,Beauty,4,861.33,662.54,20,689.06,267.09,3445.32,0.0,2917.25,-2917.25,0.0,UPI,Cancelled,,WH-North
O0006421,2024-01-07,C02600,Riya Kumar,Mysuru,Karnataka,South,P0002,Laptop 2,Electronics,5,63776.99,40754.95,0,0.0,257.96,318884.95,318884.95,204032.71,114852.24,36.02,Credit Card,Delivered,8.0,WH-North
O0008115,2024-01-07,C02103,Kavya Joshi,Surat,Gujarat,West,P0007,Smartphone 3,Electronics,3,5643.71,3328.66,15,2539.67,417.36,16931.13,14391.46,10403.34,3988.12,27.71,Debit Card,Processing,,WH-East
O0009252,2024-01-07,C02363,Rohan Prajapat,Mumbai,Maharashtra,West,P0065,Jacket 1,Fashion,2,604.22,481.26,20,241.69,270.72,1208.44,966.75,1233.24,-266.49,-27.57,Credit Card,Shipped,,WH-West
O0010930,2024-01-07,C02566,Nisha Singh,Kota,Rajasthan,North,P0001,Laptop 1,Electronics,3,63953.22,45594.37,20,38371.93,296.73,191859.66,153487.73,137079.84,16407.89,10.69,Credit Card,Processing,,WH-South
O0012422,2024-01-07,C00079,Karan Joshi,Nagpur,Maharashtra,West,P0024,Mouse 4,Electronics,1,3374.16,2736.46,5,168.71,344.95,3374.16,3205.45,3081.41,124.04,3.87,Cash on Delivery,Delivered,2.0,WH-East
O0014324,2024-01-07,C00959,Vivaan Verma,Kota,Rajasthan,North,P0120,Running Shoes 4,Sports,2,3121.47,1843.43,5,312.15,326.69,6242.94,5930.79,4013.55,1917.24,32.33,UPI,Delivered,4.0,WH-North
O0014426,2024-01-07,C01175,Karan Jain,Vadodara,Gujarat,West,P0114,Yoga Mat 2,Sports,2,1094.75,620.39,15,328.42,246.72,2189.5,1861.08,1487.5,373.58,20.07,Credit Card,Delivered,3.0,WH-North
O0015207,2024-01-07,C00491,Diya Patel,Jodhpur,Rajasthan,North,P0077,Face Wash 1,Beauty,1,4866.2,3073.02,20,973.24,278.36,4866.2,3892.96,3351.38,541.58,13.91,Credit Card,Delivered,4.0,WH-North
O0015700,2024-01-07,C02722,Rohan Saini,Hyderabad,Telangana,South,P0107,Business Book 3,Books,1,2303.26,1359.23,10,230.33,84.51,2303.26,2072.93,1443.74,629.19,30.35,Credit Card,Delivered,2.0,WH-East
O0016825,2024-01-07,C01799,Aisha Joshi,Chennai,Tamil Nadu,South,P0034,Mixer 2,Home,5,3474.25,2149.99,15,2605.69,244.16,17371.25,14765.56,10994.11,3771.45,25.54,Debit Card,Delivered,3.0,WH-West
O0017125,2024-01-07,C02596,Rohan Patel,Jaipur,Rajasthan,North,P0118,Running Shoes 2,Sports,1,5787.34,3438.86,10,578.73,87.6,5787.34,0.0,3526.46,-3526.46,0.0,Cash on Delivery,Returned,7.0,WH-East
O0017769,2024-01-07,C00242,Vivaan Mishra,Kolkata,West Bengal,East,P0039,Vacuum Cleaner 3,Home,1,8550.71,6030.47,0,0.0,94.5,8550.71,8550.71,6124.97,2425.74,28.37,Debit Card,Delivered,7.0,WH-South
O0018103,2024-01-07,C00433,Karan Kumar,Udaipur,Rajasthan,North,P0049,Storage Box 1,Home,1,8233.07,4682.86,25,2058.27,110.38,8233.07,6174.8,4793.24,1381.56,22.37,UPI,Delivered,7.0,WH-West
O0000427,2024-01-08,C02984,Rohan Mehta,Ahmedabad,Gujarat,West,P0078,Face Wash 2,Beauty,2,4049.3,2384.41,20,1619.72,288.08,8098.6,6478.88,5056.9,1421.98,21.95,UPI,Delivered,7.0,WH-South
O0001491,2024-01-08,C00459,Mohit Joshi,Kota,Rajasthan,North,P0128,Cricket Bat 4,Sports,3,8549.03,5843.95,5,1282.35,386.43,25647.09,24364.74,17918.28,6446.46,26.46,Net Banking,Delivered,6.0,WH-East
O0007120,2024-01-08,C01183,Arjun Verma,Hyderabad,Telangana,South,P0084,Shampoo 4,Beauty,2,4187.84,2856.79,5,418.78,326.92,8375.68,7956.9,6040.5,1916.4,24.08,UPI,Processing,,WH-North
O0007771,2024-01-08,C02003,Sneha Singh,Jaipur,Rajasthan,North,P0024,Mouse 4,Electronics,3,33583.59,21963.33,15,15112.62,158.6,100750.77,85638.15,66048.59,19589.56,22.87,Cash on Delivery,Delivered,8.0,WH-East
O0008515,2024-01-08,C00140,Aisha Mishra,Bhopal,Madhya Pradesh,West,P0077,Face Wash 1,Beauty,2,3167.5,2372.76,15,950.25,419.99,6335.0,5384.75,5165.51,219.24,4.07,Cash on Delivery,Delivered,5.0,WH-North
O0008716,2024-01-08,C02191,Mohit Kumar,Indore,Madhya Pradesh,West,P0054,T-Shirt 2,Fashion,1,5521.07,3427.7,0,0.0,209.09,5521.07,5521.07,3636.79,1884.28,34.13,UPI,Delivered,4.0,WH-North
O0008823,2024-01-08,C00378,Meera Saini,Lucknow,Uttar Pradesh,North,P0045,Lamp 1,Home,4,15978.46,13060.23,5,3195.69,48.59,63913.84,60718.15,52289.51,8428.64,13.88,Credit Card,Delivered,2.0,WH-North
O0011207,2024-01-08,C02126,Ananya Singh,Jodhpur,Rajasthan,North,P0110,Fiction Book 2,Books,2,2045.22,1350.67,5,204.52,73.98,4090.44,3885.92,2775.32,1110.6,28.58,Credit Card,Delivered,7.0,WH-North
O0012504,2024-01-08,C00195,Isha Jain,Kolkata,West Bengal,East,P0019,Keyboard 3,Electronics,1,11609.02,7618.51,30,3482.71,44.95,11609.02,8126.31,7663.46,462.85,5.7,Credit Card,Delivered,4.0,WH-South
O0012677,2024-01-08,C01854,Vivaan Saini,Kolkata,West Bengal,East,P0021,Mouse 1,Electronics,5,32116.33,21075.73,10,16058.16,282.48,160581.65,144523.49,105661.13,38862.36,26.89,Debit Card,Delivered,1.0,WH-West
O0014416,2024-01-08,C02644,Karan Saini,Bhopal,Madhya Pradesh,West,P0008,Smartphone 4,Electronics,4,33953.19,23369.94,0,0.0,449.12,135812.76,135812.76,93928.88,41883.88,30.84,Debit Card,Delivered,3.0,WH-West
O0015411,2024-01-08,C00665,Aarav Gupta,Bengaluru,Karnataka,South,P0101,Data Science Book 1,Books,5,2040.87,1224.81,20,2040.87,131.46,10204.35,0.0,6255.51,-6255.51,0.0,UPI,Returned,8.0,WH-West
O0017086,2024-01-08,C00708,Priya Jain,Nagpur,Maharashtra,West,P0118,Running Shoes 2,Sports,1,6171.28,4207.38,10,617.13,128.84,6171.28,5554.15,4336.22,1217.93,21.93,Wallet,Delivered,3.0,WH-North
O0017652,2024-01-08,C02018,Priya Yadav,Indore,Madhya Pradesh,West,P0040,Vacuum Cleaner 4,Home,2,14089.67,9664.06,5,1408.97,412.64,28179.34,0.0,19740.76,-19740.76,0.0,UPI,Returned,1.0,WH-North
O0018020,2024-01-08,C01893,Mohit Sharma,Bhopal,Madhya Pradesh,West,P0061,Sneakers 1,Fashion,3,7325.84,5932.17,5,1098.88,383.5,21977.52,0.0,18180.01,-18180.01,0.0,Debit Card,Returned,4.0,WH-West
O0001065,2024-01-09,C01659,Karan Kumar,Hyderabad,Telangana,South,P0092,Perfume 4,Beauty,3,1953.51,1376.61,25,1465.13,208.68,5860.53,4395.4,4338.51,56.89,1.29,Net Banking,Delivered,6.0,WH-East
O0001472,2024-01-09,C01016,Riya Saini,Indore,Madhya Pradesh,West,P0085,Moisturizer 1,Beauty,2,3029.22,2449.48,15,908.77,442.83,6058.44,5149.67,5341.79,-192.12,-3.73,Cash on Delivery,Delivered,8.0,WH-North
O0001526,2024-01-09,C00242,Vivaan Mishra,Kolkata,West Bengal,East,P0106,Business Book 2,Books,1,1008.06,676.61,5,50.4,387.15,1008.06,957.66,1063.76,-106.1,-11.08,Net Banking,Delivered,1.0,WH-East
O0001835,2024-01-09,C02666,Sneha Yadav,Hyderabad,Telangana,South,P0126,Cricket Bat 2,Sports,5,9464.4,6974.03,10,4732.2,66.6,47322.0,42589.8,34936.75,7653.05,17.97,Debit Card,Delivered,7.0,WH-East
O0002474,2024-01-09,C00824,Arjun Patel,Hyderabad,Telangana,South,P0119,Running Shoes 3,Sports,2,2396.34,1940.45,20,958.54,414.11,4792.68,3834.14,4295.01,-460.87,-12.02,Credit Card,Delivered,2.0,WH-West
O0006614,2024-01-09,C02435,Rahul Mehta,Hyderabad,Telangana,South,P0042,Coffee Maker 2,Home,4,13290.57,10214.51,15,7974.34,141.17,53162.28,45187.94,40999.21,4188.73,9.27,UPI,Delivered,7.0,WH-South
O0008444,2024-01-09,C01857,Priya Saini,New Delhi,Delhi,North,P0011,Tablet 3,Electronics,1,12592.2,9672.57,15,1888.83,260.15,12592.2,10703.37,9932.72,770.65,7.2,Debit Card,Delivered,4.0,WH-South
O0008761,2024-01-09,C01896,Aisha Mehta,Surat,Gujarat,West,P0045,Lamp 1,Home,1,5537.08,3576.85,5,276.85,67.98,5537.08,5260.23,3644.83,1615.4,30.71,Debit Card,Delivered,8.0,WH-East
O0009345,2024-01-09,C00899,Nisha Patel,Kanpur,Uttar Pradesh,North,P0107,Business Book 3,Books,4,800.03,504.66,25,800.03,433.2,3200.12,2400.09,2451.84,-51.75,-2.16,UPI,Delivered,2.0,WH-West
O0009492,2024-01-09,C00750,Aditya Prajapat,Bengaluru,Karnataka,South,P0070,Backpack 2,Fashion,2,7098.51,5621.6,20,2839.4,310.27,14197.02,11357.62,11553.47,-195.85,-1.72,UPI,Delivered,4.0,WH-South
O0010376,2024-01-09,C01658,Rohan Gupta,Ahmedabad,Gujarat,West,P0091,Perfume 3,Beauty,2,936.53,582.69,5,93.65,291.38,1873.06,1779.41,1456.76,322.65,18.13,UPI,Shipped,,WH-West
O0011120,2024-01-09,C00550,Karan Kumar,Kolkata,West Bengal,East,P0083,Shampoo 3,Beauty,4,1448.3,822.73,5,289.66,237.27,5793.2,5503.54,3528.19,1975.35,35.89,Wallet,Processing,,WH-South
O0012573,2024-01-09,C00718,Meera Patel,Chennai,Tamil Nadu,South,P0033,Mixer 1,Home,3,2958.71,2167.52,0,0.0,285.86,8876.13,8876.13,6788.42,2087.71,23.52,Cash on Delivery,Delivered,2.0,WH-East
O0013330,2024-01-09,C02034,Rohan Mishra,Jodhpur,Rajasthan,North,P0015,Monitor 3,Electronics,5,44962.02,33523.67,15,33721.52,397.59,224810.1,191088.58,168015.94,23072.64,12.07,Net Banking,Delivered,5.0,WH-North
O0013359,2024-01-09,C02094,Ananya Gupta,Kolkata,West Bengal,East,P0044,Coffee Maker 4,Home,1,11599.39,7351.68,10,1159.94,94.44,11599.39,10439.45,7446.12,2993.33,28.67,UPI,Delivered,8.0,WH-West
O0013862,2024-01-09,C01740,Pooja Agarwal,Coimbatore,Tamil Nadu,South,P0095,Sunscreen 3,Beauty,2,2835.23,2174.53,5,283.52,343.33,5670.46,5386.94,4692.39,694.55,12.89,Cash on Delivery,Delivered,6.0,WH-West
O0014455,2024-01-09,C01896,Aisha Mehta,Surat,Gujarat,West,P0005,Smartphone 1,Electronics,3,40649.24,29951.56,15,18292.16,442.43,121947.72,103655.56,90297.11,13358.45,12.89,UPI,Delivered,8.0,WH-North
O0014724,2024-01-09,C01542,Ananya Singh,Bengaluru,Karnataka,South,P0098,Programming Book 2,Books,2,1065.91,768.29,5,106.59,340.63,2131.82,2025.23,1877.21,148.02,7.31,Net Banking,Shipped,,WH-North
O0016275,2024-01-09,C02320,Aisha Prajapat,Kolkata,West Bengal,East,P0104,Data Science Book 4,Books,2,1458.77,1037.76,0,0.0,121.73,2917.54,0.0,2197.25,-2197.25,0.0,UPI,Returned,6.0,WH-West
O0016785,2024-01-09,C02790,Neha Sharma,New Delhi,Delhi,North,P0027,Headphones 3,Electronics,2,11676.03,8622.09,10,2335.21,280.88,23352.06,21016.85,17525.06,3491.79,16.61,Debit Card,Processing,,WH-West
O0016966,2024-01-09,C01138,Sneha Jain,Indore,Madhya Pradesh,West,P0052,Storage Box 4,Home,4,2128.47,1184.09,5,425.69,83.46,8513.88,8088.19,4819.82,3268.37,40.41,Net Banking,Delivered,1.0,WH-West
O0018423,2024-01-09,C00017,Ananya Singh,Mysuru,Karnataka,South,P0038,Vacuum Cleaner 2,Home,2,2176.31,1394.77,10,435.26,197.71,4352.62,3917.36,2987.25,930.11,23.74,UPI,Delivered,2.0,WH-West
O0000343,2024-01-10,C01143,Arjun Verma,Mysuru,Karnataka,South,P0066,Jacket 2,Fashion,3,4352.99,3520.93,0,0.0,278.26,13058.97,13058.97,10841.05,2217.92,16.98,Cash on Delivery,Delivered,3.0,WH-South
O0000485,2024-01-10,C01542,Ananya Singh,Bengaluru,Karnataka,South,P0087,Moisturizer 3,Beauty,1,1951.92,1502.13,0,0.0,134.5,1951.92,1951.92,1636.63,315.29,16.15,Debit Card,Delivered,7.0,WH-North
O0001490,2024-01-10,C02661,Isha Gupta,Bhopal,Madhya Pradesh,West,P0094,Sunscreen 2,Beauty,3,2092.41,1594.49,0,0.0,267.63,6277.23,6277.23,5051.1,1226.13,19.53,UPI,Delivered,1.0,WH-East
O0001801,2024-01-10,C02862,Mohit Kumar,Indore,Madhya Pradesh,West,P0048,Lamp 4,Home,1,12820.2,7407.3,15,1923.03,149.07,12820.2,10897.17,7556.37,3340.8,30.66,Cash on Delivery,Delivered,4.0,WH-North
O0004499,2024-01-10,C01978,Meera Joshi,Kolkata,West Bengal,East,P0032,Air Purifier 4,Home,1,10950.54,6554.83,20,2190.11,311.18,10950.54,8760.43,6866.01,1894.42,21.62,Credit Card,Delivered,5.0,WH-North
O0004510,2024-01-10,C01298,Neha Mehta,Mysuru,Karnataka,South,P0062,Sneakers 2,Fashion,5,4022.03,3158.83,25,5027.54,371.12,20110.15,15082.61,16165.27,-1082.66,-7.18,Credit Card,Delivered,7.0,WH-East
O0004976,2024-01-10,C00103,Rahul Sharma,Chennai,Tamil Nadu,South,P0034,Mixer 2,Home,2,8032.97,4723.95,10,1606.59,411.13,16065.94,14459.35,9859.03,4600.32,31.82,UPI,Delivered,4.0,WH-North
O0005541,2024-01-10,C01201,Nisha Singh,Bhopal,Madhya Pradesh,West,P0107,Business Book 3,Books,4,1681.51,1126.06,5,336.3,247.11,6726.04,6389.74,4751.35,1638.39,25.64,Credit Card,Delivered,7.0,WH-West
O0006569,2024-01-10,C00407,Pooja Prajapat,Surat,Gujarat,West,P0085,Moisturizer 1,Beauty,1,4306.05,3455.07,15,645.91,339.72,4306.05,3660.14,3794.79,-134.65,-3.68,UPI,Delivered,4.0,WH-East
O0007349,2024-01-10,C00087,Neha Saini,New Delhi,Delhi,North,P0094,Sunscreen 2,Beauty,3,4441.42,2815.47,0,0.0,262.9,13324.26,13324.26,8709.31,4614.95,34.64,Cash on Delivery,Delivered,8.0,WH-North
O0007618,2024-01-10,C00067,Pooja Sharma,Chennai,Tamil Nadu,South,P0128,Cricket Bat 4,Sports,5,737.18,444.58,0,0.0,148.05,3685.9,3685.9,2370.95,1314.95,35.68,Debit Card,Processing,,WH-West
O0008759,2024-01-10,C00724,Diya Patel,Chennai,Tamil Nadu,South,P0008,Smartphone 4,Electronics,3,40120.5,32090.46,20,24072.3,373.45,120361.5,96289.2,96644.83,-355.63,-0.37,Net Banking,Processing,,WH-South
O0009189,2024-01-10,C01126,Kavya Singh,Mumbai,Maharashtra,West,P0055,T-Shirt 3,Fashion,2,4902.19,3657.12,10,980.44,228.57,9804.38,0.0,7542.81,-7542.81,0.0,Credit Card,Returned,2.0,WH-West
O0009504,2024-01-10,C02701,Kavya Jain,Nagpur,Maharashtra,West,P0114,Yoga Mat 2,Sports,3,10647.82,7789.82,5,1597.17,346.15,31943.46,30346.29,23715.61,6630.68,21.85,Credit Card,Delivered,1.0,WH-East
O0009512,2024-01-10,C01050,Neha Yadav,Kolkata,West Bengal,East,P0122,Football 2,Sports,1,7522.21,6066.15,0,0.0,392.23,7522.21,7522.21,6458.38,1063.83,14.14,UPI,Delivered,6.0,WH-West
O0010451,2024-01-10,C02907,Karan Kumar,Bengaluru,Karnataka,South,P0101,Data Science Book 1,Books,5,1843.08,1328.07,15,1382.31,129.03,9215.4,7833.09,6769.38,1063.71,13.58,UPI,Delivered,4.0,WH-South
O0011275,2024-01-10,C00488,Priya Saini,Vadodara,Gujarat,West,P0071,Backpack 3,Fashion,1,1242.35,862.75,30,372.7,241.39,1242.35,869.65,1104.14,-234.49,-26.96,Debit Card,Delivered,1.0,WH-South
O0012329,2024-01-10,C02894,Aisha Sharma,Vadodara,Gujarat,West,P0117,Running Shoes 1,Sports,2,10230.27,6251.9,10,2046.05,148.21,20460.54,18414.49,12652.01,5762.48,31.29,Cash on Delivery,Delivered,5.0,WH-West
O0016990,2024-01-10,C01711,Diya Singh,Coimbatore,Tamil Nadu,South,P0033,Mixer 1,Home,3,14902.38,9508.46,0,0.0,303.39,44707.14,44707.14,28828.77,15878.37,35.52,Cash on Delivery,Delivered,8.0,WH-South
O0017979,2024-01-10,C02519,Arjun Prajapat,Nagpur,Maharashtra,West,P0014,Monitor 2,Electronics,2,36219.45,28183.23,15,10865.84,75.74,72438.9,61573.06,56442.2,5130.86,8.33,Debit Card,Delivered,5.0,WH-West
O0018221,2024-01-10,C00383,Aarav Patel,Mysuru,Karnataka,South,P0022,Mouse 2,Electronics,2,10556.57,6078.14,0,0.0,440.0,21113.14,21113.14,12596.28,8516.86,40.34,Debit Card,Delivered,1.0,WH-South
O0000177,2024-01-11,C02736,Aditya Verma,Surat,Gujarat,West,P0030,Air Purifier 2,Home,1,4952.16,3387.77,30,1485.65,389.79,4952.16,0.0,3777.56,-3777.56,0.0,Credit Card,Returned,7.0,WH-North
O0002071,2024-01-11,C00480,Priya Mehta,Kolkata,West Bengal,East,P0015,Monitor 3,Electronics,1,35808.14,22374.7,0,0.0,342.14,35808.14,0.0,22716.84,-22716.84,0.0,UPI,Cancelled,,WH-South
O0005862,2024-01-11,C01089,Sneha Verma,New Delhi,Delhi,North,P0036,Mixer 4,Home,5,6026.98,4394.95,10,3013.49,53.09,30134.9,27121.41,22027.84,5093.57,18.78,Credit Card,Delivered,1.0,WH-North
O0006613,2024-01-11,C00068,Diya Gupta,New Delhi,Delhi,North,P0011,Tablet 3,Electronics,4,39467.66,22238.96,15,23680.6,123.28,157870.64,134190.04,89079.12,45110.92,33.62,Debit Card,Delivered,5.0,WH-East
O0007479,2024-01-11,C02785,Aditya Saini,Chennai,Tamil Nadu,South,P0022,Mouse 2,Electronics,1,16366.73,12724.12,5,818.34,293.71,16366.73,15548.39,13017.83,2530.56,16.28,Credit Card,Delivered,6.0,WH-North
O0008166,2024-01-11,C02669,Riya Mehta,Hyderabad,Telangana,South,P0122,Football 2,Sports,1,11541.59,7593.33,10,1154.16,379.33,11541.59,10387.43,7972.66,2414.77,23.25,Credit Card,Shipped,,WH-North
O0008245,2024-01-11,C01344,Mohit Mishra,Hyderabad,Telangana,South,P0085,Moisturizer 1,Beauty,5,3689.99,2312.65,30,5534.98,59.82,18449.95,12914.97,11623.07,1291.9,10.0,Wallet,Delivered,1.0,WH-West
O0010521,2024-01-11,C01834,Rahul Saini,Ahmedabad,Gujarat,West,P0049,Storage Box 1,Home,2,17919.64,11649.79,10,3583.93,335.66,35839.28,32255.35,23635.24,8620.11,26.72,Debit Card,Delivered,6.0,WH-South
O0011169,2024-01-11,C00691,Isha Prajapat,Bengaluru,Karnataka,South,P0114,Yoga Mat 2,Sports,1,892.75,557.24,0,0.0,362.88,892.75,892.75,920.12,-27.37,-3.07,Credit Card,Delivered,8.0,WH-West
O0011423,2024-01-11,C00920,Sneha Patel,Chennai,Tamil Nadu,South,P0110,Fiction Book 2,Books,1,2087.05,1610.81,0,0.0,66.44,2087.05,2087.05,1677.25,409.8,19.64,Cash on Delivery,Delivered,4.0,WH-West
O0012457,2024-01-11,C01469,Riya Patel,Hyderabad,Telangana,South,P0111,Fiction Book 3,Books,2,2267.97,1306.5,20,907.19,104.47,4535.94,3628.75,2717.47,911.28,25.11,UPI,Delivered,3.0,WH-South
O0012611,2024-01-11,C00011,Arjun Jain,Kolkata,West Bengal,East,P0105,Business Book 1,Books,3,731.07,548.32,0,0.0,97.9,2193.21,2193.21,1742.86,450.35,20.53,Debit Card,Delivered,2.0,WH-South
O0014710,2024-01-11,C00571,Arjun Gupta,Hyderabad,Telangana,South,P0047,Lamp 3,Home,2,1212.91,880.26,15,363.87,358.15,2425.82,2061.95,2118.67,-56.72,-2.75,Cash on Delivery,Delivered,7.0,WH-South
O0015053,2024-01-11,C01171,Ananya Prajapat,Kolkata,West Bengal,East,P0018,Keyboard 2,Electronics,2,64317.22,41266.61,10,12863.44,171.89,128634.44,115771.0,82705.11,33065.89,28.56,Credit Card,Delivered,4.0,WH-North
O0017099,2024-01-11,C00071,Rahul Saini,Chennai,Tamil Nadu,South,P0091,Perfume 3,Beauty,1,3286.76,2154.26,5,164.34,120.12,3286.76,3122.42,2274.38,848.04,27.16,Wallet,Delivered,5.0,WH-East
O0000854,2024-01-12,C00275,Isha Jain,Hyderabad,Telangana,South,P0124,Football 4,Sports,3,8609.47,6463.11,25,6457.1,426.69,25828.41,19371.31,19816.02,-444.71,-2.3,Credit Card,Delivered,3.0,WH-South
O0001322,2024-01-12,C01409,Diya Sharma,Coimbatore,Tamil Nadu,South,P0050,Storage Box 2,Home,1,11380.83,6713.08,10,1138.08,54.13,11380.83,10242.75,6767.21,3475.54,33.93,Credit Card,Delivered,7.0,WH-West
O0001935,2024-01-12,C00515,Arjun Patel,Jodhpur,Rajasthan,North,P0022,Mouse 2,Electronics,1,9760.13,7585.17,15,1464.02,188.57,9760.13,8296.11,7773.74,522.37,6.3,Credit Card,Delivered,6.0,WH-North
O0004496,2024-01-12,C00031,Priya Sharma,Surat,Gujarat,West,P0001,Laptop 1,Electronics,2,23128.13,17339.3,15,6938.44,66.44,46256.26,39317.82,34745.04,4572.78,11.63,Credit Card,Delivered,5.0,WH-East
O0004626,2024-01-12,C01365,Rahul Saini,Kolkata,West Bengal,East,P0071,Backpack 3,Fashion,3,768.71,618.84,5,115.31,251.24,2306.13,2190.82,2107.76,83.06,3.79,Credit Card,Delivered,1.0,WH-East
O0004811,2024-01-12,C00043,Riya Yadav,Noida,Uttar Pradesh,North,P0116,Yoga Mat 4,Sports,1,6204.23,4905.32,0,0.0,171.7,6204.23,6204.23,5077.02,1127.21,18.17,Cash on Delivery,Processing,,WH-North
O0009296,2024-01-12,C00114,Rahul Joshi,Indore,Madhya Pradesh,West,P0109,Fiction Book 1,Books,1,2156.73,1246.14,25,539.18,125.63,2156.73,1617.55,1371.77,245.78,15.19,Credit Card,Delivered,5.0,WH-East
O0009977,2024-01-12,C01183,Arjun Verma,Hyderabad,Telangana,South,P0006,Smartphone 2,Electronics,2,44987.98,25024.76,5,4498.8,82.34,89975.96,85477.16,50131.86,35345.3,41.35,UPI,Shipped,,WH-North
O0010698,2024-01-12,C01801,Vivaan Mishra,Indore,Madhya Pradesh,West,P0086,Moisturizer 2,Beauty,2,1550.32,1239.63,10,310.06,434.56,3100.64,2790.58,2913.82,-123.24,-4.42,Cash on Delivery,Delivered,6.0,WH-West
O0012432,2024-01-12,C01284,Rahul Saini,Mysuru,Karnataka,South,P0024,Mouse 4,Electronics,3,46251.53,36029.91,25,34688.65,447.98,138754.59,104065.94,108537.71,-4471.77,-4.3,Credit Card,Delivered,6.0,WH-East
